id,organization,entry_date,heading,attachment,creation_date,recommend_date,target_price_date,target_price_date_epoch,target_price,recommended_price,scid,stkname,stockShortName,cmp,change,perChange,current_returns,potential_returns_per,exchange,recommended_price_falg,target_price_flag,stock_data,stk_url,recommend_flag
12859561,Prabhudas Lilladher,2024-11-06,Hold IRCTC target of Rs 833 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241106104400_IRCTC-06112024-prabhu.pdf,20241106161434,"November 06, 2024",2024-11-06,20241106,833,857.1,IRC,IRCTC - Indian Railway Catering & Tourism Corp,IRCTC,565.20,0.30,0.05,-34.0,47.3,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '833', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",miscellaneous/irctc-indianrailwaycateringtourismcorp/IRC,HOLD
12859558,Prabhudas Lilladher,2024-11-06,Hold KEC International; target of Rs 997 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241106103842_KEC-International-06112024-prabhu.pdf,20241106160859,"November 06, 2024",2024-11-06,20241106,997,975.5,KEC03,KEC International,KEC Intl,559.55,-20.50,-3.53,-42.6,78.1,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '997', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",power-transmissionequipment/kecinternational/KEC04,HOLD
12859551,Prabhudas Lilladher,2024-11-06,Reduce Dr. Reddy's Laboratories; target of Rs 1335 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241106102609_Dr.-Reddys-Laboratories-06112024-prabhu.pdf,20241106160226,"November 06, 2024",2024-11-06,20241106,1335,5939.7,DL03,Divis Laboratories,Divis Labs,6280.00,51.00,0.82,5.7,-78.7,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '1335', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",pharmaceuticals/divislaboratories/DL03,SELL
12859543,Prabhudas Lilladher,2024-11-06,Accumulate ABB India; target of Rs 8133 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241106102036_ABB-India-06112024-prabhu.pdf,20241106155252,"November 06, 2024",2024-11-06,20241106,8133,7168.35,ABB,ABB India,ABB India,7158.00,128.50,1.83,-0.1,13.6,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '8133', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",infrastructure-general/abbindia/ABB,BUY
12859536,Sharekhan,2024-11-06,"Buy Honeywell Automation India; target of Rs 50,320: Sharekhan",https://images.moneycontrol.com/static-mcnews/2024/11/20241106100749_Honeywell-Automation-India-06112024-khan.pdf,20241106154105,"November 05, 2024",2024-11-05,20241105,50320,44963.8,TH,Honeywell Automation,Honeywell Autom,32555.00,-230.00,-0.70,-27.5,54.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '50320', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",telecommunications-equipment/honeywellautomation/HA04,BUY
12859528,Sharekhan,2024-11-06,Buy KEC International; target of Rs 1100: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/11/20241106100500_KEC-International-06112024-khan.pdf,20241106153557,"November 05, 2024",2024-11-05,20241105,1100,949.2,KEC03,KEC International,KEC Intl,559.55,-20.50,-3.53,-41.0,96.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1100', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",power-transmissionequipment/kecinternational/KEC04,BUY
12859521,Sharekhan,2024-11-06,Buy Titan Company; target of Rs 3745: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/11/20241106095659_Titan-Company-06112024-khan.pdf,20241106153054,"November 05, 2024",2024-11-05,20241105,3745,3233.05,TI01,Titan Company,Titan Company,4513.00,-12.90,-0.29,39.5,-17.0,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '3745', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",miscellaneous/titancompany/TI01,BUY
12859511,AnandRathi,2024-11-06,Buy Voltas; target of Rs 2018: Anand Rathi,https://images.moneycontrol.com/static-mcnews/2024/11/20241106094441_Voltas-06112024-anand.pdf,20241106151704,"November 05, 2024",2024-11-05,20241105,2018,1695.3,V,Voltas,Voltas,1438.00,-2.10,-0.15,-15.1,40.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2018', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'AnandRathi'}, 'previous': []}",diversified/voltas/V,BUY
12859483,Geojit Financial Services,2024-11-06,Accumulate Tata Elxsi; target of Rs 7901: Geojit Financial Services,https://images.moneycontrol.com/static-mcnews/2024/11/20241106092127_Tata-Elxsi-06112024-geo.pdf,20241106145307,"November 06, 2024",2024-11-06,20241106,7901,7231.05,TEI,Tata Elxsi,Tata Elxsi,4516.60,-75.90,-1.65,-37.5,74.9,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '7901', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Geojit Financial Services'}, 'previous': []}",computers-software/tataelxsi/TE,BUY
12859479,Geojit Financial Services,2024-11-06,"Buy UltraTech Cement; target of Rs 12,320: Geojit Financial Services",https://images.moneycontrol.com/static-mcnews/2024/11/20241106091229_UltraTech-Cement-06112024-geo.pdf,20241106144439,"November 06, 2024",2024-11-06,20241106,12320,11271.2,UTC,UltraTech Cement,UltraTechCement,11917.00,31.00,0.26,5.7,3.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '12320', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Geojit Financial Services'}, 'previous': []}",cement-major/ultratechcement/UTC01,BUY
12859436,ICICI Securities,2024-11-06,Reduce Berger Paints; target of Rs 470: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241106082004_Berger-Paints-06112024-icici.pdf,20241106135105,"November 06, 2024",2024-11-06,20241106,470,526.55,BPI02,Berger Paints India,Berger Paints,483.95,15.35,3.28,-8.0,-2.8,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '470', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",paintsvarnishes/bergerpaintsindia/BPI02,SELL
12859425,ICICI Securities,2024-11-06,Reduce ABB India; target of Rs 6700: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241106081339_ABB-India-06112024-icici.pdf,20241106134503,"November 06, 2024",2024-11-06,20241106,6700,7168.35,ABB,ABB India,ABB India,7158.00,128.50,1.83,-0.1,-6.3,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '6700', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",infrastructure-general/abbindia/ABB,SELL
12859420,ICICI Securities,2024-11-06,Hold Titan Company; target of Rs 3100: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241106080902_Titan-Company-06112024-icici.pdf,20241106134013,"November 06, 2024",2024-11-06,20241106,3100,3177.5,TI01,Titan Company,Titan Company,4513.00,-12.90,-0.29,42.0,-31.3,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '3100', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",miscellaneous/titancompany/TI01,HOLD
12859412,ICICI Securities,2024-11-06,Hold Dr Reddy’s Laboratories; target of Rs 1270: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241106080426_Dr-Reddy’s-Laboratories-06112024-icici.pdf,20241106133447,"November 06, 2024",2024-11-06,20241106,1270,1303.0,DRL,Dr Reddys Laboratories,Dr Reddys Labs,1232.60,-3.10,-0.25,-5.4,3.0,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '1270', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",pharmaceuticals/drreddyslaboratories/DRL,HOLD
12859399,Emkay Global Financial Services,2024-11-06,Sell Dr Reddy's; target of Rs 1070: Emkay Global Financial,https://images.moneycontrol.com/static-mcnews/2024/11/20241106074828_Dr-Reddys-06112024-emkay.pdf,20241106131846,"November 06, 2024",2024-11-06,20241106,1070,1303.0,DRL,Dr Reddys Laboratories,Dr Reddys Labs,1232.60,-3.10,-0.25,-5.4,-13.1,N,,,"{'current': {'recommend_flag': 'S', 'target_price': '1070', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Emkay Global Financial Services'}, 'previous': []}",pharmaceuticals/drreddyslaboratories/DRL,SELL
12859393,Emkay Global Financial Services,2024-11-06,Buy Titan Company; target of Rs 4050: Emkay Global Financial,https://images.moneycontrol.com/static-mcnews/2024/11/20241106073849_Titan-Company-06112024-emkay.pdf,20241106131101,"November 06, 2024",2024-11-06,20241106,4050,3177.5,TI01,Titan Company,Titan Company,4513.00,-12.90,-0.29,42.0,-10.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '4050', 'target_price_date': '06/11/2024', 'P_ORGANIZATION': 'Emkay Global Financial Services'}, 'previous': []}",miscellaneous/titancompany/TI01,BUY
12859383,Geojit Financial Services,2024-11-06,Buy Hindustan Unilever; target of Rs 2820: Geojit Financial Services,https://images.moneycontrol.com/static-mcnews/2024/11/20241106073331_Hindustan-Unilever-06112024-geo.pdf,20241106130401,"November 05, 2024",2024-11-05,20241105,2820,2521.2,HL,Hindustan Unilever,HUL,2231.50,-9.30,-0.42,-11.4,26.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2820', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Geojit Financial Services'}, 'previous': []}",personal-care/hindustanunilever/HU,BUY
12859364,Geojit Financial Services,2024-11-06,Hold NTPC; target of Rs 434: Geojit Financial Services,https://images.moneycontrol.com/static-mcnews/2024/11/20241106071447_NTPC-06112024-geo.pdf,20241106124700,"November 05, 2024",2024-11-05,20241105,434,403.15,NTP,NTPC,NTPC,398.00,4.40,1.12,-1.2,9.0,N,,,"{'current': {'recommend_flag': 'H', 'target_price': '434', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Geojit Financial Services'}, 'previous': []}",power-generationdistribution/ntpc/NTP,HOLD
12859356,Geojit Financial Services,2024-11-06,Accumulate Larsen and Toubro Finance Ltd; target of Rs 160: Geojit Financial Services,https://images.moneycontrol.com/static-mcnews/2024/11/20241106070038_LT-Finance-06112024-geo.pdf,20241106123153,"November 05, 2024",2024-11-05,20241105,160,145.4,LFH,L&T Finance,L&T Finance,290.15,3.01,1.05,99.5,-44.8,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '160', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Geojit Financial Services'}, 'previous': []}",finance-nbfc/ltfinance/LFH,BUY
12858571,Sharekhan,2024-11-05,Buy Tata Power Company; target of Rs 540: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/11/20241105082834_Tata-Power-Company-05112024-khan.pdf,20241105135852,"November 04, 2024",2024-11-04,20241104,540,429.0,TPC,The Tata Power Company,Tata Power,433.60,6.00,1.40,1.0,24.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '540', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",power-generationdistribution/thetatapowercompany/TPC,BUY
12858490,Sharekhan,2024-11-05,Buy Cholamandalam Investment and Finance Company; target of Rs 1600: Sharekhan,https://images.moneycontrol.com/static-mcnews/2024/11/20241105070616_Cholamandalam-Investment-Finance-Company-05112024-khan.pdf,20241105123703,"November 04, 2024",2024-11-04,20241104,1600,1251.1,CIF01,Cholamandalam Investment and Finance Company,Chola Invest.,1569.30,-9.70,-0.61,25.4,1.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1600', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",finance-nbfc/cholamandalaminvestmentfinancecompany/CDB,BUY
12858448,LKP Securities Limited,2024-11-05,Buy Larsen and Toubro; target of Rs 4070: LKP Research,https://images.moneycontrol.com/static-mcnews/2024/11/20241105061756_Larsen-Toubro-05112024-lkp.pdf,20241105114837,"November 05, 2024",2024-11-05,20241105,4070,3575.4,LT,Larsen & Toubro,Larsen,4051.00,-45.10,-1.10,13.3,0.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '4070', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'LKP Securities Limited'}, 'previous': []}",infrastructure-general/larsentoubro/LT,BUY
12858443,KRChoksey,2024-11-05,Accumulate Cipla; target of Rs 1680: KR Choksey,https://images.moneycontrol.com/static-mcnews/2024/11/20241105060955_Cipla-05112024-kr.pdf,20241105114234,"November 04, 2024",2024-11-04,20241104,1680,1584.55,C,Cipla,Cipla,1229.50,-11.30,-0.91,-22.4,36.6,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '1680', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'KRChoksey'}, 'previous': []}",pharmaceuticals/cipla/C,BUY
12858410,Prabhudas Lilladher,2024-11-05,Accumulate Carborundum Universal; target of Rs 1601 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241105060048_Carborundum-Universal-05112024-prabhu.pdf,20241105113308,"November 05, 2024",2024-11-05,20241105,1601,1395.2,CU,Carborundum Universal,Carborundum,941.15,1.05,0.11,-32.5,70.1,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '1601', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",abrasives/carborundumuniversal/CU,BUY
12858403,ICICI Securities,2024-11-05,Reduce Prudent Corporate Advisory Services; target of Rs 2665: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241105055655_Prudent-Corporate-Advisory-Services-05112024-icici.pdf,20241105112740,"November 04, 2024",2024-11-04,20241104,2665,2959.95,PCA,Prudent Corporate Advisory Services,Prudent Advisor,2711.30,-40.70,-1.48,-8.4,-1.7,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '2665', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",finance-investment/prudentcorporateadvisoryservices/PCA01,SELL
12858397,ICICI Securities,2024-11-05,Reduce Prestige Estate Projects; target of Rs 1485: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241105055255_Prestige-Estate-Projects-05112024-icici.pdf,20241105112315,"November 04, 2024",2024-11-04,20241104,1485,1592.9,PEP02,Prestige Estates Projects,Prestige Estate,1373.80,17.00,1.25,-13.7,8.0,N,,,"{'current': {'recommend_flag': 'R', 'target_price': '1485', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",constructioncontracting-real-estate/prestigeestatesprojects/PEP02,SELL
12858389,ICICI Securities,2024-11-05,Buy Ashoka Buildcon; target of Rs 311: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241105054729_Ashoka-Buildcon-05112024-icici.pdf,20241105111829,"November 04, 2024",2024-11-04,20241104,311,239.65,AB,Ashoka Buildcon,Ashoka Buildcon,134.16,-4.66,-3.36,-44.0,131.8,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '311', 'target_price_date': '04/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",constructioncontracting-civil/ashokabuildcon/AB,BUY
12858385,ICICI Securities,2024-11-05,Buy Hatsun Agro Products; target of Rs 1250: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241105054100_Hatsun-Agro-Products-05112024-icici.pdf,20241105111322,"November 05, 2024",2024-11-05,20241105,1250,1145.4,HAP,Hatsun Agro Products,Hatsun Agro,973.80,-7.50,-0.76,-14.9,28.3,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '1250', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",food-processing/hatsunagroproducts/HAP,BUY
12858367,ICICI Securities,2024-11-05,Buy Blue Jet Healthcare; target of Rs 600: ICICI Securities,https://images.moneycontrol.com/static-mcnews/2024/11/20241105053717_Blue-Jet-Healthcare-05112024-icici.pdf,20241105110737,"November 05, 2024",2024-11-05,20241105,600,504.1,BJH,Blue Jet Healthcare,Blue Jet,412.35,-10.30,-2.44,-18.2,45.5,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '600', 'target_price_date': '05/11/2024', 'P_ORGANIZATION': 'ICICI Securities'}, 'previous': []}",pharmaceuticalsdrugs/bluejethealthcare/BJH,BUY
12858017,Motilal Oswal,2024-11-04,Neutral V-Mart Retail; target of Rs 4750: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/11/20241104150941_V-Mart-Retail_04112024_Motilal-Oswal.pdf,20241104204147,"October 30, 2024",2024-10-30,20241030,4750,1116.35,VR03,V-Mart Retail,V-Mart Retail,640.00,25.75,4.19,-42.6,642.1,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '4750', 'target_price_date': '30/10/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",retail/v-martretail/VR03,HOLD
12858016,Motilal Oswal,2024-11-04,Neutral Vedant Fashions; target of Rs 1500: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/11/20241104150856_Vedant-Fashions_04112024_Motilal-Oswal.pdf,20241104204145,"October 30, 2024",2024-10-30,20241030,1500,1340.65,VF10,Vedant Fashions,Vedant Fashions,448.70,6.15,1.39,-66.5,234.2,N,,,"{'current': {'recommend_flag': 'N', 'target_price': '1500', 'target_price_date': '30/10/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",retailing/vedantfashions/VF04,HOLD
12858014,Motilal Oswal,2024-11-04,Buy Voltas; target of Rs 2070: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/11/20241104150736_Voltas_04112024_Motilal-Oswal.pdf,20241104204138,"October 30, 2024",2024-10-30,20241030,2070,1696.45,V,Voltas,Voltas,1438.00,-2.10,-0.15,-15.2,43.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '2070', 'target_price_date': '30/10/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",diversified/voltas/V,BUY
12858013,Motilal Oswal,2024-11-04,Buy Dabur; target of Rs 700: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/11/20241104150706_Dabur_04112024_Motilal-Oswal.pdf,20241104204132,"October 30, 2024",2024-10-30,20241030,700,546.95,DI,Dabur India,Dabur India,441.70,-1.15,-0.26,-19.2,58.4,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '700', 'target_price_date': '30/10/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",personal-care/daburindia/DI,BUY
12858012,Motilal Oswal,2024-11-04,Buy Aditya Birla Capital; target of Rs 270: Motilal Oswal,https://images.moneycontrol.com/static-mcnews/2024/11/20241104150635_Aditya-Birla-Capital_04112024_Motilal-Oswal.pdf,20241104204122,"October 31, 2024",2024-10-31,20241031,270,203.2,ABC07,Aditya Birla Capital,AB Capital,341.60,1.20,0.35,68.1,-20.9,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '270', 'target_price_date': '31/10/2024', 'P_ORGANIZATION': 'Motilal Oswal'}, 'previous': []}",finance-investments/adityabirlacapital/ABC9,BUY
12857628,Sharekhan,2024-11-04,"Buy Maruti Suzuki India; target of Rs 12,874: Sharekhan",https://images.moneycontrol.com/static-mcnews/2024/11/20241104090419_Maruti-Suzuki-04112024-khan.pdf,20241104143501,"October 31, 2024",2024-10-31,20241031,12874,11080.6,MU01,Maruti Suzuki India,Maruti Suzuki,13450.00,-3.00,-0.02,21.3,-4.2,N,,,"{'current': {'recommend_flag': 'B', 'target_price': '12874', 'target_price_date': '31/10/2024', 'P_ORGANIZATION': 'Sharekhan'}, 'previous': []}",auto-carsjeeps/marutisuzukiindia/MS24,BUY
12857584,Prabhudas Lilladher,2024-11-04,Accumulate TCI Express; target of Rs 1119 Prabhudas Lilladher,https://images.moneycontrol.com/static-mcnews/2024/11/20241104081444_TCI-Express-04112024-prabhu.pdf,20241104134514,"October 31, 2024",2024-10-31,20241031,1119,973.25,TCI08,TCI Express,TCI Express,526.65,-16.80,-3.09,-45.8,112.4,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '1119', 'target_price_date': '31/10/2024', 'P_ORGANIZATION': 'Prabhudas Lilladher'}, 'previous': []}",transportlogistics/tciexpress/TCI08,BUY
12857543,KRChoksey,2024-11-04,Accumulate Laxmi Organic Industries; target of Rs 297: KR Choksey,https://images.moneycontrol.com/static-mcnews/2024/11/20241104073951_Laxmi-Organic-Industries-04112024-kr.pdf,20241104131422,"October 31, 2024",2024-10-31,20241031,297,272.9,LOI01,Laxmi Organic Industries,Laxmi Organic,141.58,-0.52,-0.37,-48.1,109.7,N,,,"{'current': {'recommend_flag': 'A', 'target_price': '297', 'target_price_date': '31/10/2024', 'P_ORGANIZATION': 'KRChoksey'}, 'previous': []}",speciality-chemicals/laxmiorganicindustries/LOI,BUY
