scid,broker_count,buy_count,hold_count,sell_count,brokers,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
IE06,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 567}, {'name': 'Prabhudas Lilladher', 'target_price': 600}]",Sunteck Realty,Sunteck Realty,326.50,-7.15,-2.14,78.7,constructioncontracting-real-estate/sunteckrealty/SR05,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 326.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 567, 'percentages': 73.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 583.5, 'percentages': 78.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 600, 'percentages': 83.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 83.76, 'minRangePer': 87.94, 'maxRanegPer': 93.97, 'rangeDiffPer': 6.03, 'mindiff_total': 73.66, 'maxdiff_total': 78.71}",#52B974
GSL10,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 400}, {'name': 'Emkay Global Financial Services', 'target_price': 500}]",Gopal Snacks,Gopal Snacks,278.00,-5.65,-1.99,61.8,consumer-food/gopalsnacks/GSL10,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 278, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 400, 'percentages': 43.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 450, 'percentages': 61.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 500, 'percentages': 79.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 79.85, 'minRangePer': 54.95, 'maxRanegPer': 77.48, 'rangeDiffPer': 22.53, 'mindiff_total': 43.88, 'maxdiff_total': 61.87}",#52B974
CDS,2,1,1,0,"[{'name': 'ICICI Securities', 'target_price': 1180}, {'name': 'Motilal Oswal', 'target_price': 1410}]",Central Depository Services,CDSL,1370.30,-22.90,-1.64,-5.4,finance-investment/centraldepositoryservices/CDS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1180, 'percentages': -13.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1295, 'percentages': -5.4, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1370.3, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1410, 'percentages': 2.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 19.49, 'minRangePer': 49.97, 'maxRanegPer': 82.7, 'rangeDiffPer': 32.73, 'mindiff_total': 9.74, 'maxdiff_total': 16.12}",#E3515C
GA08,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 700}, {'name': 'ICICI Securities', 'target_price': 935}]",Godrej Agrovet,Godrej Agrovet,609.70,-6.05,-0.98,34.0,miscellaneous/godrejagrovet/GA03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 609.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 700, 'percentages': 14.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 817.5, 'percentages': 34, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 935, 'percentages': 53.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 53.35, 'minRangePer': 27.76, 'maxRanegPer': 63.88, 'rangeDiffPer': 36.12, 'mindiff_total': 14.81, 'maxdiff_total': 34.08}",#52B974
PHF,2,1,1,0,"[{'name': 'Motilal Oswal', 'target_price': 1200}, {'name': 'ICICI Securities', 'target_price': 970}]",PNB Housing Finance,PNB Housing Fin,906.75,-16.95,-1.84,19.6,finance-housing/pnbhousingfinance/PHF,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 906.75, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 970, 'percentages': 6.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1085, 'percentages': 19.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1200, 'percentages': 32.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 32.34, 'minRangePer': 21.55, 'maxRanegPer': 60.76, 'rangeDiffPer': 39.2, 'mindiff_total': 6.97, 'maxdiff_total': 19.65}",#52B974
TIIND54076,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 3315}, {'name': 'Geojit Financial Services', 'target_price': 4169}]",Tube Investments of India Ltd,Tube Investment,2873.10,82.90,2.97,30.2,auto-ancillaries/tubeinvestmentsindialtd/TIIND54076,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2873.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3315, 'percentages': 15.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3742, 'percentages': 30.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4169, 'percentages': 45.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 45.1, 'minRangePer': 34.1, 'maxRanegPer': 67.05, 'rangeDiffPer': 32.94, 'mindiff_total': 15.38, 'maxdiff_total': 30.24}",#52B974
AAC,2,0,2,0,"[{'name': 'Motilal Oswal', 'target_price': 1730}, {'name': 'ICICI Securities', 'target_price': 1640}]",Alkyl Amines Chemicals,Alkyl Amines,1407.60,-29.90,-2.08,19.7,chemicals/alkylamineschemicals/AAC,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1407.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1640, 'percentages': 16.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1685, 'percentages': 19.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1730, 'percentages': 22.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 22.9, 'minRangePer': 72.09, 'maxRanegPer': 86.02, 'rangeDiffPer': 13.92, 'mindiff_total': 16.51, 'maxdiff_total': 19.7}",#52B974
TS15,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 1850}, {'name': 'Emkay Global Financial Services', 'target_price': 2050}]",TeamLease Services,TeamLease Ser.,1263.30,24.60,1.99,54.3,miscellaneous/teamleaseservices/TS13,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1263.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1850, 'percentages': 46.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1950, 'percentages': 54.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 62.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 62.27, 'minRangePer': 74.57, 'maxRanegPer': 87.28, 'rangeDiffPer': 12.71, 'mindiff_total': 46.44, 'maxdiff_total': 54.35}",#52B974
SIL25,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 58}, {'name': 'ICICI Securities', 'target_price': 66}]",Sagility,Sagility,42.18,-0.75,-1.75,46.9,miscellaneous/sagility/SIL27,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 42.18, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 58, 'percentages': 37.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 62, 'percentages': 46.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 66, 'percentages': 56.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 56.47, 'minRangePer': 66.4, 'maxRanegPer': 83.19, 'rangeDiffPer': 16.78, 'mindiff_total': 37.5, 'maxdiff_total': 46.98}",#52B974
GEC,2,2,0,0,"[{'name': 'Prabhudas Lilladher', 'target_price': 4050}, {'name': 'ICICI Securities', 'target_price': 3000}]",GE Vernova TD India,GE Vernova TD,4232.30,94.10,2.27,-16.7,power-transmissionequipment/gevernovatdindia/ATD,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3000, 'percentages': -29.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3525, 'percentages': -16.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4050, 'percentages': -4.3, 'color': 'green'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4232.3, 'percentages': '', 'color': 'white'}]","{'background': 'grey', 'position': 'right', 'color': 'red', 'colorFillPercentages': 75, 'greyLeftPercentage': 25, 'greyRightPercentage': 0}","{'totalPercentages': 41.07, 'minRangePer': 42.61, 'maxRanegPer': 85.22, 'rangeDiffPer': 42.61, 'mindiff_total': 17.5, 'maxdiff_total': 35}",#E3515C
SIL22,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 1023}, {'name': 'ICICI Securities', 'target_price': 1786}]",SignatureGlobal India,SignatureGlobal,826.00,24.75,3.09,70.0,construction-real-estate/signatureglobalindia/SIL24,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 826, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1023, 'percentages': 23.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1404.5, 'percentages': 70, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1786, 'percentages': 116.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 116.22, 'minRangePer': 20.51, 'maxRanegPer': 60.25, 'rangeDiffPer': 39.73, 'mindiff_total': 23.84, 'maxdiff_total': 70.03}",#52B974
RI,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 1750}, {'name': 'Prabhudas Lilladher', 'target_price': 1688}]",Reliance Industries,Reliance,1363.30,-1.70,-0.12,26.0,refineries/relianceindustries/RI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1363.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1688, 'percentages': 23.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1719, 'percentages': 26, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1750, 'percentages': 28.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.36, 'minRangePer': 83.95, 'maxRanegPer': 91.99, 'rangeDiffPer': 8.03, 'mindiff_total': 23.81, 'maxdiff_total': 26.09}",#52B974
RF07,2,0,0,2,"[{'name': 'Motilal Oswal', 'target_price': 330}, {'name': 'ICICI Securities', 'target_price': 375}]",Relaxo Footwears,Relaxo Footwear,305.32,-3.71,-1.20,15.4,leather-products/relaxofootwears/RF07,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 305.32, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 330, 'percentages': 8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 352.5, 'percentages': 15.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 375, 'percentages': 22.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 22.82, 'minRangePer': 35.4, 'maxRanegPer': 67.7, 'rangeDiffPer': 32.3, 'mindiff_total': 8.08, 'maxdiff_total': 15.45}",#52B974
MSW,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 52}, {'name': 'ICICI Securities', 'target_price': 60}]",Motherson Sumi Wiring India,Motherson SWI,39.19,-0.33,-0.84,42.8,auto-ancillaries/mothersonsumiwiringindia/MSW,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 39.19, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 52, 'percentages': 32.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 56, 'percentages': 42.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 60, 'percentages': 53.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 53.1, 'minRangePer': 61.54, 'maxRanegPer': 80.77, 'rangeDiffPer': 19.22, 'mindiff_total': 32.68, 'maxdiff_total': 42.89}",#52B974
NSD01,2,0,2,0,"[{'name': 'Motilal Oswal', 'target_price': 1100}, {'name': 'ICICI Securities', 'target_price': 1170}]",National Securities Depository,NSDL,922.85,-16.50,-1.76,22.9,finance-investment/nationalsecuritiesdepository/NSD01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 922.85, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1100, 'percentages': 19.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1135, 'percentages': 22.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1170, 'percentages': 26.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 26.78, 'minRangePer': 71.65, 'maxRanegPer': 85.81, 'rangeDiffPer': 14.15, 'mindiff_total': 19.19, 'maxdiff_total': 22.98}",#52B974
NBH,2,2,0,0,"[{'name': 'Motilal Oswal', 'target_price': 92}, {'name': 'ICICI Securities', 'target_price': 90}]",Niva Bupa Health Insurance Company,Niva Bupa Healt,77.61,-2.50,-3.12,17.2,lifehealth-insurance/nivabupahealthinsurancecompany/NBH,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 77.61, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 90, 'percentages': 15.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 91, 'percentages': 17.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 92, 'percentages': 18.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 18.54, 'minRangePer': 86.08, 'maxRanegPer': 93.04, 'rangeDiffPer': 6.96, 'mindiff_total': 15.96, 'maxdiff_total': 17.25}",#52B974
MD04,2,1,1,0,"[{'name': 'Motilal Oswal', 'target_price': 1335}, {'name': 'ICICI Securities', 'target_price': 1284}]",Lodha Developers,Lodha Developer,856.55,-16.00,-1.83,52.8,construction-residentialcommercial-complexes/lodhadevelopers/MD03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 856.55, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1284, 'percentages': 49.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1309.5, 'percentages': 52.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1335, 'percentages': 55.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 55.85, 'minRangePer': 89.34, 'maxRanegPer': 94.68, 'rangeDiffPer': 5.34, 'mindiff_total': 49.9, 'maxdiff_total': 52.88}",#52B974
TML02,2,1,1,0,"[{'name': 'Motilal Oswal', 'target_price': 431}, {'name': 'Deven Choksey', 'target_price': 369}]",Tata Motors,Tata Motors Com,438.40,-0.70,-0.16,-8.7,automobile-truckslcvs/tatamotors/TML02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 369, 'percentages': -15.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 400, 'percentages': -8.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 431, 'percentages': -1.6, 'color': 'green'}, {'id': 'cmp', 'name': 'Current Price', 'value': 438.4, 'percentages': '', 'color': 'white'}]","{'background': 'grey', 'position': 'right', 'color': 'red', 'colorFillPercentages': 75, 'greyLeftPercentage': 25, 'greyRightPercentage': 0}","{'totalPercentages': 18.8, 'minRangePer': 44.68, 'maxRanegPer': 89.36, 'rangeDiffPer': 44.68, 'mindiff_total': 8.4, 'maxdiff_total': 16.8}",#E3515C
FBF,2,1,1,0,"[{'name': 'Motilal Oswal', 'target_price': 590}, {'name': 'ICICI Securities', 'target_price': 650}]",Five-Star Business Finance,Five-Star Busin,470.45,-1.40,-0.30,31.7,finance-nbfc/five-starbusinessfinance/FBF,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 470.45, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 590, 'percentages': 25.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 620, 'percentages': 31.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 650, 'percentages': 38.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 38.16, 'minRangePer': 66.58, 'maxRanegPer': 83.28, 'rangeDiffPer': 16.7, 'mindiff_total': 25.41, 'maxdiff_total': 31.78}",#52B974
AI40,2,2,0,0,"[{'name': 'Prabhudas Lilladher', 'target_price': 9629}, {'name': 'ICICI Securities', 'target_price': 12750}]",Apar Industries,Apar Ind,11977.00,495.00,4.31,-6.5,electric-equipment/aparindustries/AI40,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9629, 'percentages': -19.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11189.5, 'percentages': -6.5, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11977, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 12750, 'percentages': 6.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32.41, 'minRangePer': 49.98, 'maxRanegPer': 75.22, 'rangeDiffPer': 25.24, 'mindiff_total': 16.2, 'maxdiff_total': 24.38}",#E3515C
AV02,2,2,0,0,"[{'name': 'ICICI Securities', 'target_price': 600}, {'name': 'Emkay Global Financial Services', 'target_price': 550}]",Aditya Vision,Aditya Vision,512.10,-11.35,-2.17,12.2,miscellaneous/adityavision/AV,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 512.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 550, 'percentages': 7.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 575, 'percentages': 12.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 600, 'percentages': 17.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 17.16, 'minRangePer': 43.12, 'maxRanegPer': 71.56, 'rangeDiffPer': 28.44, 'mindiff_total': 7.4, 'maxdiff_total': 12.28}",#52B974
CA07,2,1,1,0,"[{'name': 'Motilal Oswal', 'target_price': 7096}, {'name': 'ICICI Securities', 'target_price': 7900}]",Craftsman Automation,Craftsman,7721.50,30.50,0.40,-2.8,engineering/craftsmanautomation/CA04,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 7096, 'percentages': -8.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 7498, 'percentages': -2.8, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 7721.5, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 7900, 'percentages': 2.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 11.33, 'minRangePer': 49.95, 'maxRanegPer': 77.75, 'rangeDiffPer': 27.79, 'mindiff_total': 5.66, 'maxdiff_total': 8.81}",#E3515C
ARTEM54291,2,2,0,0,"[{'name': 'Choice Institutional Equities', 'target_price': 325}, {'name': 'Choice Equity Broking', 'target_price': 325}]",Artemis Medicare Services,AMSL,229.62,-4.75,-2.03,41.5,hospitalsmedical-services/artemismedicareservices/ARTEM54291,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 229.62, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 325, 'percentages': 41.5, 'color': 'red'}, {'id': 'max_target_price', 'name': 'High', 'value': 325, 'percentages': 41.5, 'color': 'green'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 325, 'percentages': 41.5, 'color': 'blue'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 41.53, 'minRangePer': 100, 'maxRanegPer': 100, 'rangeDiffPer': 0, 'mindiff_total': 41.53, 'maxdiff_total': 41.53}",#52B974
